,type,address,zip,price,date
4407,RESIDENTIAL,555 WEST 59TH   STREET,10019,1350000,10/13/2017
4408,RESIDENTIAL,555 WEST 59TH   STREET,10019,3100000,8/4/2017
4409,RESIDENTIAL,555 WEST 59TH STREET,10019,1312000,8/2/2017
4410,RESIDENTIAL,555 WEST 59TH STREET,10019,0,2/24/2017
4411,RESIDENTIAL,555 WEST 59TH STREET,10019,3635000,8/9/2017
4412,RESIDENTIAL,555 WEST 59TH   STREET,10019,2237500,6/7/2017
4413,RESIDENTIAL,555 WEST 59TH STREET,10019,2365000,2/10/2017
4414,RESIDENTIAL,555 WEST 59TH STREET,10019,2410000,3/17/2017
4415,RESIDENTIAL,555 WEST 59TH STREET,10019,2520000,2/22/2017
4416,RESIDENTIAL,555 WEST 59TH   STREET,10019,3975000,9/20/2017
4417,RESIDENTIAL,225 WEST 60TH STREET,10023,960000,1/13/2017
4418,RESIDENTIAL,225 WEST 60TH   STREET,10023,1140000,8/25/2017
4419,RESIDENTIAL,225 WEST 60TH STREET,10023,1950000,8/22/2017
4420,RESIDENTIAL,225 WEST 60TH STREET,10023,900000,10/18/2017
4421,RESIDENTIAL,225 WEST 60TH   STREET,10023,1603000,9/15/2017
4422,RESIDENTIAL,225 WEST 60TH   STREET,10023,2000000,1/5/2017
4423,RESIDENTIAL,243 WEST 60TH   STREET,10023,1255000,8/14/2017
4424,RESIDENTIAL,243 WEST 60TH   STREET,10023,0,2/28/2017
4425,RESIDENTIAL,243 WEST 60TH STREET,10023,2500000,1/25/2017
4426,RESIDENTIAL,243 WEST 60TH   STREET,10023,1575000,8/21/2017
4427,RESIDENTIAL,243 WEST 60TH STREET,10023,0,2/23/2017
4428,RESIDENTIAL,200 WEST END AVENUE,10023,1290000,1/25/2017
4429,RESIDENTIAL,200 WEST END AVENUE,10023,935000,6/7/2017
4430,RESIDENTIAL,200 WEST END AVENUE,10023,0,4/27/2017
4431,RESIDENTIAL,200 WEST END AVENUE,10023,2150000,10/5/2017
4432,RESIDENTIAL,200 WEST END AVENUE,10023,0,2/3/2017
4433,RESIDENTIAL,200 WEST END AVENUE,10023,2530000,4/18/2017
4434,RESIDENTIAL,200 WEST END AVE,10023,975000,3/20/2017
4435,RESIDENTIAL,200 WEST END AVENUE,10023,1415000,8/30/2017
4436,RESIDENTIAL,200 WEST END AVENUE,10023,1755000,2/17/2017
4437,RESIDENTIAL,200 WEST END AVENUE,10023,1465000,5/15/2017
4438,RESIDENTIAL,200 WEST END AVENUE,10023,1315000,8/23/2017
4439,RESIDENTIAL,200 WEST END AVE,10023,0,2/17/2017
4440,RESIDENTIAL,200 WEST END AVENUE,10023,0,2/10/2017
4441,RESIDENTIAL,200 WEST END AVENUE,10023,0,2/10/2017
4442,RESIDENTIAL,200 WEST END AVENUE,10023,3400000,9/5/2017
4443,RESIDENTIAL,200 WEST END AVENUE,10023,0,10/28/2017
4444,RESIDENTIAL,200 WEST END AVENUE,10023,1475000,11/27/2017
4445,RESIDENTIAL,240 WEST END AVENUE,10023,985666,6/29/2017
4446,RESIDENTIAL,240 WEST END AVENUE,10023,6550000,6/29/2017
4447,RESIDENTIAL,240 WEST END AVENUE,10023,0,8/2/2017
4448,RESIDENTIAL,240 WEST END AVENUE,10023,0,10/10/2017
4449,RESIDENTIAL,211 WEST 71ST   STREET,10023,687500,12/19/2017
4450,RESIDENTIAL,235 WEST 71ST   STREET,10023,0,3/1/2017
4451,RESIDENTIAL,235 WEST 71ST   STREET,10023,9000000,3/1/2017
4452,RESIDENTIAL,201 WEST 72ND   STREET,10023,0,12/1/2017
4453,RESIDENTIAL,201 WEST 72ND STREET,10023,999000,8/3/2017
4454,RESIDENTIAL,201 WEST 72ND   STREET,10023,0,12/5/2017
4455,RESIDENTIAL,201 WEST 72ND   STREET,10023,670000,2/23/2017
4456,RESIDENTIAL,201 WEST 72ND   STREET,10023,0,11/21/2017
4457,RESIDENTIAL,201 WEST 72ND   STREET,10023,975000,12/14/2017
4458,RESIDENTIAL,201 WEST 72ND   STREET,10023,0,12/5/2017
4459,RESIDENTIAL,201 WEST 72ND STREET,10023,3450000,2/1/2017
4460,RESIDENTIAL,201 WEST 72ND   STREET,10023,1900000,8/17/2017
4461,RESIDENTIAL,201 WEST 72ND STREET,10023,10,12/20/2017
4462,RESIDENTIAL,201 WEST 72 STREET,10023,1216000,6/20/2017
4463,RESIDENTIAL,201 WEST 72ND STREET,10023,1310000,8/1/2017
4464,RESIDENTIAL,201 WEST 72ND STREET,10023,0,8/16/2017
4465,RESIDENTIAL,253 WEST 73RD   STREET,10023,0,9/20/2017
4466,RESIDENTIAL,253 WEST 73RD STREET,10023,0,9/20/2017
4467,RESIDENTIAL,253 WEST 73RD   STREET,10023,2650000,4/3/2017
4468,RESIDENTIAL,253 WEST 73RD   STREET,10023,0,4/3/2017
4469,RESIDENTIAL,253 WEST 73RD   STREET,10023,1550000,6/7/2017
4470,RESIDENTIAL,253 WEST 73RD   STREET,10023,0,6/23/2017
4471,RESIDENTIAL,253 WEST 73RD STREET,10023,0,9/8/2017
4472,RESIDENTIAL,253 WEST 73RD   STREET,10023,1020000,10/19/2017
4473,RESIDENTIAL,253 WEST 73RD   STREET,10023,1,4/26/2017
4474,RESIDENTIAL,253 WEST 73RD   STREET,10023,464750,5/23/2017
4475,RESIDENTIAL,253 WEST 73RD   STREET,10023,2250000,8/8/2017
4476,RESIDENTIAL,253 WEST 73RD   STREET,10023,0,8/8/2017
4477,RESIDENTIAL,253 WEST 73RD   STREET,10023,0,6/16/2017
4478,RESIDENTIAL,253 WEST 73RD   STREET,10023,988000,6/16/2017
4479,RESIDENTIAL,2109 BROADWAY,10023,585000,9/6/2017
4480,RESIDENTIAL,2109 BROADWAY,10023,0,12/5/2017
4481,RESIDENTIAL,2109 BROADWAY,10023,575000,10/10/2017
4482,RESIDENTIAL,2109 BROADWAY,10023,2168888,1/27/2017
4483,RESIDENTIAL,2109 BROADWAY,10023,880000,7/14/2017
4484,RESIDENTIAL,2109 BROADWAY,10023,610000,3/28/2017
4485,RESIDENTIAL,2109 BROADWAY,10023,0,12/5/2017
4486,RESIDENTIAL,2109 BROADWAY,10023,999000,10/3/2017
4487,RESIDENTIAL,2109 BROADWAY,10023,2125000,2/2/2017
4488,RESIDENTIAL,2109 BROADWAY,10023,0,2/24/2017
4489,RESIDENTIAL,2109 BROADWAY,10023,0,12/5/2017
4490,RESIDENTIAL,2109 BROADWAY,10023,2551000,12/18/2017
4491,RESIDENTIAL,2109 BROADWAY,10023,0,12/5/2017
4492,RESIDENTIAL,2109 BROADWAY,10023,0,12/5/2017
4493,RESIDENTIAL,2109 BROADWAY,10023,889667,10/17/2017
4494,RESIDENTIAL,2112 BROADWAY,10023,2150000,6/9/2017
4495,RESIDENTIAL,201 WEST 74TH   STREET,10023,635000,2/7/2017
4496,RESIDENTIAL,201 WEST 74TH STREET,10002,0,9/15/2017
4497,RESIDENTIAL,201 WEST 74TH   STREET,10023,660000,8/31/2017
4498,RESIDENTIAL,201 WEST 74TH STREET,10023,0,9/26/2017
4499,RESIDENTIAL,201 WEST 74TH   STREET,10023,580000,5/3/2017
4500,RESIDENTIAL,201 WEST 74TH   STREET,10023,975000,4/14/2017
4501,RESIDENTIAL,2148 BROADWAY,10023,6310000,3/27/2017
4502,RESIDENTIAL,2148 BROADWAY,10023,0,2/10/2017
4503,RESIDENTIAL,2148 BROADWAY,10023,4750000,7/31/2017
4504,RESIDENTIAL,2148 BROADWAY,10023,2746000,5/19/2017
4505,RESIDENTIAL,235 WEST 75TH   STREET,10023,4707774,6/19/2017
4506,RESIDENTIAL,235 WEST 75TH   STREET,10023,2732799,10/6/2017
4507,RESIDENTIAL,235 WEST 75TH   STREET,10023,506029,4/28/2017
4508,RESIDENTIAL,235 WEST 75TH STREET,10023,0,9/15/2017
4509,RESIDENTIAL,235 WEST 75TH   STREET,10023,2598632,7/26/2017
4510,RESIDENTIAL,235 WEST 75TH   STREET,10023,2172798,12/4/2017
4511,RESIDENTIAL,235 WEST 75TH   STREET,10023,7537835,11/1/2017
4512,RESIDENTIAL,235 WEST 75TH   STREET,10023,7500467,2/15/2017
4513,RESIDENTIAL,235 WEST 75TH   STREET,10023,2151351,9/28/2017
4514,RESIDENTIAL,235 WEST 75TH   STREET,10023,2167886,7/21/2017
4515,RESIDENTIAL,235 WEST 75TH   STREET,10023,1199349,5/19/2017
4516,RESIDENTIAL,235 WEST 75TH   STREET,10023,1184380,11/14/2017
4517,RESIDENTIAL,235 WEST 75TH   STREET,10023,5993559,3/7/2017
4518,RESIDENTIAL,205 WEST 76TH   STREET,10023,2360000,9/18/2017
4519,RESIDENTIAL,205 WEST 76TH STREET,10023,2690000,7/11/2017
4520,RESIDENTIAL,205 WEST 76TH   STREET,10023,1580000,6/19/2017
4521,RESIDENTIAL,205 WEST 76TH   STREET,10023,2886000,12/20/2017
4522,RESIDENTIAL,205 WEST 76TH STREET,10023,1447500,5/15/2017
4523,RESIDENTIAL,205 WEST 76TH STREET,10023,2725000,8/3/2017
4524,RESIDENTIAL,205 WEST 76TH   STREET,10023,1550000,1/5/2017
4525,RESIDENTIAL,205 WEST 76TH STREET,10023,5450000,12/27/2017
4526,RESIDENTIAL,205 WEST 76TH STREET,10023,5600000,3/17/2017
4527,RESIDENTIAL,210 WEST 77TH   STREET,10024,11604937,3/28/2017
4528,RESIDENTIAL,210 WEST 77TH STREET,10024,0,11/22/2017
4529,RESIDENTIAL,210 WEST 77TH   STREET,10024,6618625,1/10/2017
4530,RESIDENTIAL,210 WEST 77TH   STREET,10024,5000000,3/6/2017
4531,RESIDENTIAL,210 WEST 77TH   STREET,10024,0,11/16/2017
4532,RESIDENTIAL,210 WEST 77TH   STREET,10024,5065793,11/15/2017
4533,RESIDENTIAL,210 WEST 77TH   STREET,10024,6710681,1/6/2017
4534,RESIDENTIAL,210 WEST 77TH   STREET,10024,10131587,1/4/2017
4535,RESIDENTIAL,210 WEST 77TH   STREET,10024,9500000,10/31/2017
4536,RESIDENTIAL,210 WEST 77TH   STREET,10024,20000000,2/16/2017
4537,RESIDENTIAL,230 WEST 78TH STREET,10024,5050000,4/26/2017
4538,RESIDENTIAL,219 WEST 77TH   STREET,10024,5903381,9/18/2017
4539,RESIDENTIAL,219 WEST 77TH   STREET,10024,6150000,6/27/2017
4540,RESIDENTIAL,219 WEST 77TH   STREET,10024,4825000,6/26/2017
4541,RESIDENTIAL,219 WEST 77TH   STREET,10024,6200000,6/20/2017
4542,RESIDENTIAL,219 WEST 77TH   STREET,10024,4875000,6/12/2017
4543,RESIDENTIAL,219 WEST 77TH   STREET,10024,4036500,6/16/2017
4544,RESIDENTIAL,219 WEST 77TH   STREET,10024,7467525,11/6/2017
4545,RESIDENTIAL,219 WEST 77TH   STREET,10024,4050000,6/19/2017
4546,RESIDENTIAL,219 WEST 77TH   STREET,10024,6761137,7/10/2017
4547,RESIDENTIAL,219 WEST 77TH   STREET,10024,5269443,6/15/2017
4548,RESIDENTIAL,219 WEST 77TH   STREET,10024,6800000,6/20/2017
4549,RESIDENTIAL,219 WEST 77TH   STREET,10024,5150000,6/16/2017
4550,RESIDENTIAL,219 WEST 77TH   STREET,10024,7013418,8/4/2017
4551,RESIDENTIAL,219 WEST 77TH   STREET,10024,5250000,7/10/2017
4552,RESIDENTIAL,219 WEST 77TH   STREET,10024,7125000,11/17/2017
4553,RESIDENTIAL,219 WEST 77TH   STREET,10024,5498550,7/11/2017
4554,RESIDENTIAL,219 WEST 77TH   STREET,10024,12400000,8/31/2017
4555,RESIDENTIAL,221 WEST 77TH   STREET,10024,10182500,8/14/2017
4556,RESIDENTIAL,219 WEST 77TH   STREET,10024,10000000,9/1/2017
4557,RESIDENTIAL,219 WEST 77TH   STREET,10024,10500000,8/28/2017
4558,RESIDENTIAL,2211 BROADWAY,10024,6500000,5/22/2017
4559,RESIDENTIAL,2211 BROADWAY,10024,8200000,12/18/2017
4560,RESIDENTIAL,2211 BROADWAY,10024,0,12/18/2017
4561,RESIDENTIAL,2211 BROADWAY,10024,8350000,12/4/2017
4562,RESIDENTIAL,2211 BROADWAY,10024,0,12/4/2017
4563,RESIDENTIAL,2211 BROADWAY,10024,6000000,12/27/2017
4564,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2700000,5/15/2017
4565,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2590000,7/19/2017
4566,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,4450000,10/31/2017
4567,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,629887,6/21/2017
4568,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,1400000,12/28/2017
4569,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,10/30/2017
4570,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2000000,10/13/2017
4571,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,10/18/2017
4572,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2995000,9/14/2017
4573,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2600000,8/14/2017
4574,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2150000,5/22/2017
4575,RESIDENTIAL,200 RIVERSIDE BLVD,10069,2000000,10/2/2017
4576,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,8/28/2017
4577,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2400000,10/16/2017
4578,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,975000,3/17/2017
4579,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,970000,9/7/2017
4580,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,1250000,5/3/2017
4581,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,12/18/2017
4582,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,815000,5/18/2017
4583,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,874000,2/15/2017
4584,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,3330000,3/22/2017
4585,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,1/19/2017
4586,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,5/17/2017
4587,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,0,10/4/2017
4588,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,3629721,9/6/2017
4589,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,12000000,2/7/2017
4590,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,1,6/16/2017
4591,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,1,6/16/2017
4592,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2500000,9/8/2017
4593,RESIDENTIAL,220 RIVERSIDE BLVD,10069,3450000,12/18/2017
4594,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2250000,9/8/2017
4595,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,0,2/8/2017
4596,RESIDENTIAL,220 RIVERSIDE BLVD.,10069,3625000,1/20/2017
4597,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,0,3/15/2017
4598,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2425000,5/1/2017
4599,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,1223000,11/29/2017
4600,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,999000,10/25/2017
4601,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2975000,1/10/2017
4602,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,900000,2/6/2017
4603,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,3875000,7/11/2017
4604,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2500000,6/20/2017
4605,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,899000,9/15/2017
4606,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,3575000,8/9/2017
4607,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,1100000,5/8/2017
4608,RESIDENTIAL,220 RIVERSIDE BLVD,10069,0,7/6/2017
4609,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,0,7/20/2017
4610,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,725000,7/20/2017
4611,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,7365000,5/4/2017
4612,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,7280724,6/27/2017
4613,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,4700000,5/4/2017
4614,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,0,8/10/2017
4615,RESIDENTIAL,240 RIVERSIDE BLVD,10069,0,10/2/2017
4616,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,1625000,7/28/2017
4617,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,3800000,10/31/2017
4618,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,1375000,7/13/2017
4619,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,0,7/13/2017
4620,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,3200000,3/30/2017
4621,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,1780000,6/6/2017
4622,RESIDENTIAL,240 RIVERSIDE BLVD.,10069,0,8/1/2017
4623,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,0,3/30/2017
4624,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,1515000,11/17/2017
4625,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,1800000,6/5/2017
4626,RESIDENTIAL,240 RIVERSIDE BOULEVARD,10069,0,12/1/2017
4627,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7104000,3/13/2017
4628,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7335400,8/22/2017
4629,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7462681,4/24/2017
4630,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,16296000,12/12/2017
4631,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,16296000,5/5/2017
4632,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,15074100,4/7/2017
4633,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7182662,6/27/2017
4634,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7233575,8/21/2017
4635,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7742700,1/27/2017
4636,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7386312,5/8/2017
4637,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7437225,10/25/2017
4638,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,8455475,9/12/2017
4639,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,2172000,8/9/2017
4640,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,7742700,6/2/2017
4641,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,6000000,4/6/2017
4642,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,2485000,12/13/2017
4643,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,0,2/22/2017
4644,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,6800818,12/15/2017
4645,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,3914000,7/5/2017
4646,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,4000000,9/8/2017
4647,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,10,11/30/2017
4648,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,10,11/30/2017
4649,RESIDENTIAL,50 RIVERSIDE BOULEVARD,10069,1999000,5/23/2017
4650,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,0,7/18/2017
4651,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,0,7/18/2017
4652,RESIDENTIAL,120 RIVERSIDE BLVD,10069,1475000,3/27/2017
4653,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,2388000,1/31/2017
4654,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,1840000,2/27/2017
4655,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,1455000,9/29/2017
4656,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,1088500,1/17/2017
4657,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,1250000,1/26/2017
4658,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,0,9/22/2017
4659,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,950000,5/1/2017
4660,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,965000,1/2/2017
4661,RESIDENTIAL,120 RIVERSIDE BLVD,10069,985000,8/1/2017
4662,RESIDENTIAL,120 RIVERSIDE BLVD,10069,2100000,3/30/2017
4663,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,0,12/20/2017
4664,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,0,3/8/2017
4665,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,950000,6/30/2017
4666,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,1275000,5/2/2017
4667,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,1358000,12/26/2017
4668,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,2300000,3/24/2017
4669,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,1525000,8/25/2017
4670,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,725000,9/27/2017
4671,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,0,4/13/2017
4672,RESIDENTIAL,120 RIVERSIDE BLVD,10069,700000,4/13/2017
4673,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,900000,9/20/2017
4674,RESIDENTIAL,120 RIVERSIDE BOULEVARD,10069,1200000,5/24/2017
4675,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,1180000,11/22/2017
4676,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,1247500,10/5/2017
4677,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,2250000,12/22/2017
4678,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,0,3/17/2017
4679,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,2310000,5/19/2017
4680,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,0,8/31/2017
4681,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,3000000,6/26/2017
4682,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,980000,12/11/2017
4683,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,1010000,11/16/2017
4684,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,0,12/11/2017
4685,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,1750000,4/14/2017
4686,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,0,8/31/2017
4687,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,0,8/17/2017
4688,RESIDENTIAL,100 RIVERSIDE BLVD,10069,1890000,5/9/2017
4689,RESIDENTIAL,100 RIVERSIDE BOULEVARD,10069,1130000,9/22/2017
4690,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,2750000,8/29/2017
4691,RESIDENTIAL,80 RIVERSIDE BLVD,10069,1200000,8/23/2017
4692,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,1268000,10/20/2017
4693,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,1900000,11/16/2017
4694,RESIDENTIAL,80 RIVERSIDE BLVD,10069,1270000,4/14/2017
4695,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,3995000,6/29/2017
4696,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,0,12/20/2017
4697,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,2475000,12/14/2017
4698,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,2025000,8/9/2017
4699,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,0,9/22/2017
4700,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,1509152,9/22/2017
4701,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,3300000,9/13/2017
4702,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,0,6/5/2017
4703,RESIDENTIAL,80 RIVERSIDE BOULEVARD,10069,3650000,2/13/2017
4704,RESIDENTIAL,60 RIVERSIDE BOULEVARD,10069,0,1/23/2017
4705,RESIDENTIAL,60 RIVERSIDE BOULEVARD,10069,1390000,5/9/2017
4706,RESIDENTIAL,60 RIVERSIDE BOULEVARD,10069,0,12/11/2017
4707,RESIDENTIAL,60 RIVERSIDE BLVD,10069,0,3/14/2017
4708,RESIDENTIAL,60 RIVERSIDE BLVD,10069,1660000,11/3/2017
4709,RESIDENTIAL,60 RIVERSIDE BLVD,10069,0,10/11/2017
4710,RESIDENTIAL,60 RIVERSIDE BOULEVARD,10069,2925000,6/15/2017
4711,RESIDENTIAL,60 RIVERSIDE BOULEVARD,10069,0,6/13/2017
4712,RESIDENTIAL,60 RIVERSIDE BOULEVARD,10069,0,6/6/2017
4713,RESIDENTIAL,60 RIVERSIDE BOULEVARD,10069,8604500,9/18/2017
4714,RESIDENTIAL,60 RIVERSIDE BOULEVARD,10069,7500000,7/7/2017
4715,RESIDENTIAL,1 WEST END AVENUE,10023,4444425,9/12/2017
4716,RESIDENTIAL,1 WEST END AVENUE,10023,4314767,12/4/2017
4717,RESIDENTIAL,1 WEST END AVENUE,10023,4424396,10/27/2017
4718,RESIDENTIAL,1 WEST END AVENUE,10023,4802754,10/12/2017
4719,RESIDENTIAL,1 WEST END AVENUE,10023,4714767,11/6/2017
4720,RESIDENTIAL,1 WEST END AVENUE,10023,4641605,11/15/2017
4721,RESIDENTIAL,1 WEST END AVENUE,10023,4902624,10/5/2017
4722,RESIDENTIAL,1 WEST END AVENUE,10023,5264116,9/25/2017
4723,RESIDENTIAL,1 WEST END AVENUE,0,4864767,8/29/2017
4724,RESIDENTIAL,1 WEST END AVENUE,10023,5415365,9/27/2017
4725,RESIDENTIAL,1 WEST END AVENUE,10023,5809488,10/11/2017
4726,RESIDENTIAL,1 WEST END AVENUE,10023,3617055,12/21/2017
4727,RESIDENTIAL,1 WEST END AVENUE,10023,6558772,12/27/2017
4728,RESIDENTIAL,1 WEST END AVENUE,10023,2656434,10/6/2017
4729,RESIDENTIAL,1 WEST END AVENUE,10023,1450909,9/27/2017
4730,RESIDENTIAL,1 WEST END AVENUE,10023,1466175,10/3/2017
4731,RESIDENTIAL,1 WEST END AVENUE,10023,1481448,10/5/2017
4732,RESIDENTIAL,1 WEST END AVENUE,10023,1496730,10/23/2017
4733,RESIDENTIAL,1 WEST END AVENUE,10023,1562916,11/30/2017
4734,RESIDENTIAL,1 WEST END AVENUE,10023,1598547,12/14/2017
4735,RESIDENTIAL,1 WEST END AVENUE,10023,1634186,11/21/2017
4736,RESIDENTIAL,1 WEST END AVENUE,10023,1725828,9/26/2017
4737,RESIDENTIAL,1 WEST END AVENUE,10023,1593464,9/28/2017
4738,RESIDENTIAL,1 WEST END AVENUE,10023,1840389,9/6/2017
4739,RESIDENTIAL,1 WEST END AVENUE,0,1870937,9/5/2017
4740,RESIDENTIAL,1 WEST END AVENUE,10023,3396288,9/26/2017
4741,RESIDENTIAL,1 WEST END AVENUE,10023,3431927,9/18/2017
4742,RESIDENTIAL,1 WEST END AVENUE,10023,3503204,10/16/2017
4743,RESIDENTIAL,1 WEST END AVENUE,10023,3475416,10/26/2017
4744,RESIDENTIAL,1 WEST END AVENUE,10023,3574482,11/30/2017
